train_loss_hist,test_loss_hist,train_accuracy_hist,test_accuracy_hist
0.6690496951341629,0.7037658244371414,60.982748350439884,0.496
0.6566882729530334,0.6925950199365616,60.014450015710096,0.516
0.6723037362098694,0.6890348196029663,58.599423090350506,0.566
0.7027363628149033,0.6876448094844818,59.30705928815807,0.568
0.6502393037080765,0.6983347088098526,62.9225906821673,0.538
0.6451210975646973,0.71156445145607,62.68022971652004,0.552
0.645740270614624,0.6737264394760132,59.79499960724759,0.546
0.6675580143928528,0.7671054899692535,60.517609490643764,0.53
0.6403032839298248,0.6697756052017212,59.499644340874184,0.574
0.658471018075943,0.8130966573953629,63.1632333560257,0.578
0.6584250926971436,0.7375640422105789,61.90901672252478,0.526
0.6693379431962967,0.6634746789932251,62.47959869431644,0.602
0.6526722013950348,0.6830159276723862,60.792754372643486,0.576
0.6340075135231018,0.6609125435352325,62.294132279011315,0.582
0.6165230572223663,0.7104013413190842,65.88893507366289,0.542
0.633689358830452,0.6896153837442398,63.64860987466834,0.56
0.6161835640668869,0.6850339472293854,67.81039441069683,0.588
0.6182576268911362,0.6572134047746658,65.35375536761624,0.616
0.6221529394388199,0.735624685883522,61.69859416457199,0.51
0.6375832259654999,0.6605272591114044,66.14449688416423,0.596
0.6231468170881271,0.8183061927556992,65.91451852918587,0.532
0.6424140334129333,0.6330661028623581,62.824075286272866,0.64
0.6069443672895432,0.683835968375206,64.62907262428432,0.562
0.6235521137714386,0.73113714158535,65.50979262672811,0.536
0.6252815127372742,0.6644284874200821,66.126577555509,0.606
0.6032686978578568,0.6417556405067444,65.27015910836475,0.62
0.6082115173339844,0.7602859139442444,67.19418224584555,0.492
0.612036719918251,0.686234638094902,66.76709127565982,0.578
0.6351714879274368,0.6732916682958603,65.04743576316157,0.634
0.6303371340036392,0.7028613537549973,66.13808738304706,0.596
0.6073976457118988,0.7193605601787567,68.38195826351068,0.552
0.6093196123838425,0.7159415781497955,68.68514130358888,0.57
0.5639771521091461,0.7267996966838837,69.25937805474095,0.566
0.6104575842618942,0.7381498664617538,66.97459546501885,0.576
0.6098489165306091,0.7149383276700974,64.60496199029465,0.574
0.5637163519859314,0.6523687988519669,71.50668551878229,0.638
0.553376242518425,0.6859736442565918,68.89089992668622,0.594
0.5771928876638412,0.6557119190692902,68.96473192466136,0.616
0.5698221027851105,0.7508277595043182,71.55179749685797,0.574
0.5510064363479614,0.7108035236597061,69.74311810501327,0.58
0.5469073355197906,0.6740298122167587,68.54811435204581,0.61
0.5661302953958511,0.8364115208387375,68.94476701054323,0.488
0.5673685818910599,0.7347445338964462,69.8580800080296,0.53
0.5953656584024429,0.6729462146759033,70.34825683389192,0.62
0.5141356363892555,0.7983016818761826,71.52013183389192,0.548
0.5508087426424026,0.7518203407526016,70.95535932481498,0.572
0.5576109290122986,0.9440322071313858,70.71422571044546,0.542
0.5168012529611588,0.8188491612672806,71.62170197074431,0.53
0.5095121115446091,0.7578679025173187,72.22313137131685,0.604
0.5418607741594315,0.8421144783496857,73.42814485581623,0.562
0.5437585860490799,0.8195863217115402,73.44909165095657,0.564
0.5517450124025345,0.7969030290842056,70.50170301808407,0.562
0.5098091512918472,0.7425564378499985,76.87397447982126,0.6
